Time (s),Speed (km/h),X,Y,Z,Distance to Car 1 (m),Distance to Car 2 (m)
9.483430862426758,0.0,99.5,-25.00178337097168,-0.017091751098632812,14.001796449956345,20.001793338601374
9.54668641090393,0.0,99.5,-25.00178337097168,-0.017091751098632812,14.001796449956345,20.001793338601374
9.609392881393433,0.0,99.5,-25.00178337097168,-0.017091751098632812,14.001796449956345,20.001793338601374
9.671838998794556,0.001032614079756094,99.5,-25.00178337097168,-0.017141474410891533,14.001796518007248,20.00179338586929
9.733583927154541,0.0019822268029386233,99.5,-25.00178337097168,-0.017131976783275604,14.001796504995234,20.001793376831117
9.795944929122925,0.0023120218068003297,99.5,-25.00178337097168,-0.01711334101855755,14.001796479482437,20.001793359109975
9.857457637786865,0.001160345812570572,99.5,-25.00178337097168,-0.01709073968231678,14.001796448573963,20.001793337641185
9.918741703033447,0.0006852218049760733,99.5,-25.00178337097168,-0.01707530952990055,14.001796427493401,20.001793322998903
9.981398344039917,0.0007720298878004873,99.5,-25.00178337097168,-0.01705905795097351,14.001796405308998,20.001793307590006
10.043280363082886,0.0016861697191713034,99.5,-25.00178337097168,-0.017051124945282936,14.00179639448681,20.001793300073142
10.105557203292847,0.0018322620420600595,99.5,-25.00178337097168,-0.01705266907811165,14.00179639659296,20.00179330153603
10.167878866195679,0.0003115484401335503,99.5,-25.00178337097168,-0.017047004774212837,14.001796388867856,20.001793296170344
10.230025053024292,0.0004292049617364473,99.5,-25.00178337097168,-0.017046183347702026,14.001796387747765,20.001793295392357
10.292748928070068,0.0006080417992017331,99.5,-25.00178337097168,-0.01705017127096653,14.001796393186112,20.00179329916971
10.356456995010376,0.00013765542295931762,99.5,-25.00178337097168,-0.017048319801688194,14.001796390661115,20.0017932974159
10.41977047920227,0.0005322876600937798,99.5,-25.00178337097168,-0.017043456435203552,14.001796384029717,20.00179329280989
10.481434106826782,0.0005923347477217694,99.5,-25.00178337097168,-0.017053108662366867,14.001796397192571,20.001793301952507
10.543358087539673,0.0002641869042331622,99.5,-25.00178337097168,-0.0170524213463068,14.001796396255049,20.001793301301326
10.604820013046265,0.0005162716541597914,99.5,-25.00178337097168,-0.017050018534064293,14.001796392977804,20.00179329902502
10.666636228561401,0.00019663821985481343,99.5,-25.00178337097168,-0.01704731024801731,14.001796389284408,20.001793296459674
10.728809833526611,6.797960402119403e-05,99.5,-25.00178337097168,-0.017044086009263992,14.001796384888072,20.001793293406084
